2026-05-08 15:53:36 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x000001DED97ED120>
2026-05-08 15:56:26 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE84BDAE30>, 'INSERT INTO analysis_records (session_id, analysis_type, summary, metrics) VALUES (?, ?, ?, ?)', ('default', 'basic_stats', '【basic_stats】已完成分析', '{"basic_stats": {"Year": {"count": 5, "mean": 2021.0, "median": 2021.0, "std": 1.5811, "min": 2019.0, "max": 2023.0, "q25": 2020.0, "q75": 2022.0, "sum": 10105.0}, "Gross national income (100 million yuan)": {"count": 5, "mean": 1114965.06, "median": 1141230.8, "std": 116664.3244, "min": 983751.2, "max": 1249990.6, "q25": 1005451.3, "q75": 1194401.4, "sum": 5574825.3}, "Gross Domestic Product (100 million yuan)": {"count": 5, "mean": 1122925.06, "median": 1149237.0, "std": 119268.2697, "min": 986515.2, "max": 1260582.1, "q25": 1013567.0, "q75": 1204724.0, "sum": 5614625.3}, "Gross national income per capita (RMB)": {"count": 5, "mean": 79024.6, "median": 80803.0, "std": 8213.3982, "min": 69881.0, "max": 88607.0, "q25": 71253.0, "q75": 84579.0, "sum": 395123.0}, "GDP per capita (RMB)": {"count": 5, "mean": 79588.8, "median": 81370.0, "std": 8396.8358, "min": 70078.0, "max": 89358.0, "q25": 71828.0, "q75": 85310.0, "sum": 397944.0}, "Household Consumption Level (RMB)": {"count": 5, "mean": 30563.8, "median": 31013.0, "std": 3180.9217, "min": 27439.0, "max": 34964.0, "q25": 27504.0, "q75": 31899.0, "sum": 152819.0}, "Disposable Income of Residents (RMB)": {"count": 5, "mean": 34830.2, "median": 35128.0, "std": 3439.4203, "min": 30733.0, "max": 39218.0, "q25": 32189.0, "q75": 36883.0, "sum": 174151.0}, "Number of Marriage Registrations (10,000 couples)": {"count": 5, "mean": 791.48, "median": 768.0, "std": 89.3274, "min": 683.5, "max": 927.3, "q25": 764.3, "q75": 814.3, "sum": 3957.4}, "Number of elderly people (over 65 years old) (10 000 people)": {"count": 5, "mean": 19908.2, "median": 20056.0, "std": 1548.293, "min": 17767.0, "max": 21676.0, "q25": 19064.0, "q75": 20978.0, "sum": 99541.0}, "Urbanization rate": {"count": 5, "mean": 0.6454, "median": 0.6472, "std": 0.0131, "min": 0.6271, "max": 0.6616, "q25": 0.6389, "q75": 0.6522, "sum": 3.227}, "Cat consumer market size (100 million yuan)": {"count": 5, "mean": 1052.0, "median": 1060.0, "std": 222.6668, "min": 780.0, "max": 1305.0, "q25": 884.0, "q75": 1231.0, "sum": 5260.0}, "Dog Consumption Market Size (100 million yuan)": {"count": 5, "mean": 1363.6, "median": 1430.0, "std": 141.3694, "min": 1181.0, "max": 1488.0, "q25": 1244.0, "q75": 1475.0, "sum": 6818.0}, "Pet economy industry scale (100 million yuan)": {"count": 5, "mean": 3994.2, "median": 3942.0, "std": 1490.774, "min": 2212.0, "max": 5928.0, "q25": 2953.0, "q75": 4936.0, "sum": 19971.0}, "Market size of pet industry (100 million yuan)": {"count": 5, "mean": 2703.2, "median": 2733.0, "std": 476.6699, "min": 2191.0, "max": 3264.0, "q25": 2259.0, "q75": 3069.0, "sum": 13516.0}, "Pet household penetration": {"count": 5, "mean": 0.174, "median": 0.18, "std": 0.0385, "min": 0.13, "max": 0.22, "q25": 0.14, "q75": 0.2, "sum": 0.87}, "Number of pet households (10 000 households)": {"count": 5, "mean": 8378.2, "median": 9168.0, "std": 2071.9891, "min": 5989.0, "max": 10565.0, "q25": 6369.0, "q75": 9800.0, "sum": 41891.0}, "Output of pet feed (10,000 tons)": {"count": 5, "mean": 113.28, "median": 113.0, "std": 23.3061, "min": 87.1, "max": 146.3, "q25": 96.3, "q75": 123.7, "sum": 566.4}, "Number of newly established companies about \\"pets\\" (10,000 units)": {"count": 5, "mean": 89.18, "median": 97.2, "std": 66.0712, "min": 21.2, "max": 190.1, "q25": 39.1, "q75": 98.3, "sum": 445.9}, "Number of pet cats in China": {"count": 5, "mean": 5719.2, "median": 5806.0, "std": 1084.8821, "min": 4412.0, "max": 6980.0, "q25": 4862.0, "q75": 6536.0, "sum": 28596.0}, "The number of pet dogs in China": {"count": 5, "mean": 5289.6, "median": 5222.0, "std": 167.167, "min": 5119.0, "max": 5503.0, "q25": 5175.0, "q75": 5429.0, "sum": 26448.0}, "Total number of pets worldwide": {"count": 5, "mean": 21601.0, "median": 21180.0, "std": 1475.7727, "min": 19905.0, "max": 23350.0, "q25": 20660.0, "q75": 22910.0, "sum": 108005.0}, "China\'s total pet food value (100 million yuan)": {"count": 5, "mean": 1404.6, "median": 1508.0, "std": 914.946, "min": 440.7, "max": 2793.0, "q25": 727.3, "q75": 1554.0, "sum": 7023.0}, "China\'s Pet Food Exports (100 million yuan)": {"count": 5, "mean": 155.774, "median": 154.1, "std": 85.7547, "min": 70.95, "max": 286.68, "q25": 88.32, "q75": 178.82, "sum": 778.87}}}'))
2026-05-08 15:56:26 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE84BDAE30>, 'INSERT INTO analysis_records (session_id, analysis_type, summary, metrics) VALUES (?, ?, ?, ?)', ('default', 'basic_stats', '【basic_stats】已完成分析', '{"basic_stats": {"Year": {"count": 5, "mean": 2021.0, "median": 2021.0, "std": 1.5811, "min": 2019.0, "max": 2023.0, "q25": 2020.0, "q75": 2022.0, "sum": 10105.0}, "Gross national income (100 million yuan)": {"count": 5, "mean": 1114965.06, "median": 1141230.8, "std": 116664.3244, "min": 983751.2, "max": 1249990.6, "q25": 1005451.3, "q75": 1194401.4, "sum": 5574825.3}, "Gross Domestic Product (100 million yuan)": {"count": 5, "mean": 1122925.06, "median": 1149237.0, "std": 119268.2697, "min": 986515.2, "max": 1260582.1, "q25": 1013567.0, "q75": 1204724.0, "sum": 5614625.3}, "Gross national income per capita (RMB)": {"count": 5, "mean": 79024.6, "median": 80803.0, "std": 8213.3982, "min": 69881.0, "max": 88607.0, "q25": 71253.0, "q75": 84579.0, "sum": 395123.0}, "GDP per capita (RMB)": {"count": 5, "mean": 79588.8, "median": 81370.0, "std": 8396.8358, "min": 70078.0, "max": 89358.0, "q25": 71828.0, "q75": 85310.0, "sum": 397944.0}, "Household Consumption Level (RMB)": {"count": 5, "mean": 30563.8, "median": 31013.0, "std": 3180.9217, "min": 27439.0, "max": 34964.0, "q25": 27504.0, "q75": 31899.0, "sum": 152819.0}, "Disposable Income of Residents (RMB)": {"count": 5, "mean": 34830.2, "median": 35128.0, "std": 3439.4203, "min": 30733.0, "max": 39218.0, "q25": 32189.0, "q75": 36883.0, "sum": 174151.0}, "Number of Marriage Registrations (10,000 couples)": {"count": 5, "mean": 791.48, "median": 768.0, "std": 89.3274, "min": 683.5, "max": 927.3, "q25": 764.3, "q75": 814.3, "sum": 3957.4}, "Number of elderly people (over 65 years old) (10 000 people)": {"count": 5, "mean": 19908.2, "median": 20056.0, "std": 1548.293, "min": 17767.0, "max": 21676.0, "q25": 19064.0, "q75": 20978.0, "sum": 99541.0}, "Urbanization rate": {"count": 5, "mean": 0.6454, "median": 0.6472, "std": 0.0131, "min": 0.6271, "max": 0.6616, "q25": 0.6389, "q75": 0.6522, "sum": 3.227}, "Cat consumer market size (100 million yuan)": {"count": 5, "mean": 1052.0, "median": 1060.0, "std": 222.6668, "min": 780.0, "max": 1305.0, "q25": 884.0, "q75": 1231.0, "sum": 5260.0}, "Dog Consumption Market Size (100 million yuan)": {"count": 5, "mean": 1363.6, "median": 1430.0, "std": 141.3694, "min": 1181.0, "max": 1488.0, "q25": 1244.0, "q75": 1475.0, "sum": 6818.0}, "Pet economy industry scale (100 million yuan)": {"count": 5, "mean": 3994.2, "median": 3942.0, "std": 1490.774, "min": 2212.0, "max": 5928.0, "q25": 2953.0, "q75": 4936.0, "sum": 19971.0}, "Market size of pet industry (100 million yuan)": {"count": 5, "mean": 2703.2, "median": 2733.0, "std": 476.6699, "min": 2191.0, "max": 3264.0, "q25": 2259.0, "q75": 3069.0, "sum": 13516.0}, "Pet household penetration": {"count": 5, "mean": 0.174, "median": 0.18, "std": 0.0385, "min": 0.13, "max": 0.22, "q25": 0.14, "q75": 0.2, "sum": 0.87}, "Number of pet households (10 000 households)": {"count": 5, "mean": 8378.2, "median": 9168.0, "std": 2071.9891, "min": 5989.0, "max": 10565.0, "q25": 6369.0, "q75": 9800.0, "sum": 41891.0}, "Output of pet feed (10,000 tons)": {"count": 5, "mean": 113.28, "median": 113.0, "std": 23.3061, "min": 87.1, "max": 146.3, "q25": 96.3, "q75": 123.7, "sum": 566.4}, "Number of newly established companies about \\"pets\\" (10,000 units)": {"count": 5, "mean": 89.18, "median": 97.2, "std": 66.0712, "min": 21.2, "max": 190.1, "q25": 39.1, "q75": 98.3, "sum": 445.9}, "Number of pet cats in China": {"count": 5, "mean": 5719.2, "median": 5806.0, "std": 1084.8821, "min": 4412.0, "max": 6980.0, "q25": 4862.0, "q75": 6536.0, "sum": 28596.0}, "The number of pet dogs in China": {"count": 5, "mean": 5289.6, "median": 5222.0, "std": 167.167, "min": 5119.0, "max": 5503.0, "q25": 5175.0, "q75": 5429.0, "sum": 26448.0}, "Total number of pets worldwide": {"count": 5, "mean": 21601.0, "median": 21180.0, "std": 1475.7727, "min": 19905.0, "max": 23350.0, "q25": 20660.0, "q75": 22910.0, "sum": 108005.0}, "China\'s total pet food value (100 million yuan)": {"count": 5, "mean": 1404.6, "median": 1508.0, "std": 914.946, "min": 440.7, "max": 2793.0, "q25": 727.3, "q75": 1554.0, "sum": 7023.0}, "China\'s Pet Food Exports (100 million yuan)": {"count": 5, "mean": 155.774, "median": 154.1, "std": 85.7547, "min": 70.95, "max": 286.68, "q25": 88.32, "q75": 178.82, "sum": 778.87}}}')) completed
2026-05-08 15:56:26 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x000001DE84BDAE30>)
2026-05-08 15:56:26 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x000001DE84BDAE30>) completed
2026-05-08 15:56:26 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method close of sqlite3.Connection object at 0x000001DE84BDAE30>)
2026-05-08 15:56:26 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method close of sqlite3.Connection object at 0x000001DE84BDAE30>) completed
2026-05-08 15:56:26 | DEBUG   | aiosqlite            | executing <function Connection.stop.<locals>.close_and_stop at 0x000001DED711A340>
2026-05-08 15:56:26 | DEBUG   | aiosqlite            | operation <function Connection.stop.<locals>.close_and_stop at 0x000001DED711A340> completed
2026-05-08 15:56:26 | INFO    | api.analysis         | 分析完成: basic_stats
2026-05-08 15:56:26 | INFO    | main                 | POST /api/analysis/run -> 200 (119.1ms)
2026-05-08 15:56:29 | INFO    | api.analysis         | 执行分析: anomaly (session=default)
2026-05-08 15:56:29 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x000001DE84BA5EE0>
2026-05-08 15:56:29 | DEBUG   | aiosqlite            | operation <function connect.<locals>.connector at 0x000001DE84BA5EE0> completed
2026-05-08 15:56:29 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE855D0220>, 'PRAGMA journal_mode=WAL', [])
2026-05-08 15:56:29 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE855D0220>, 'PRAGMA journal_mode=WAL', []) completed
2026-05-08 15:56:29 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE855D0220>, 'PRAGMA foreign_keys=ON', [])
2026-05-08 15:56:29 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE855D0220>, 'PRAGMA foreign_keys=ON', []) completed
2026-05-08 15:56:29 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE855D0220>, 'INSERT INTO analysis_records (session_id, analysis_type, summary, metrics) VALUES (?, ?, ?, ?)', ('default', 'anomaly', '【anomaly】已完成分析', '{"anomaly": {"Number of Marriage Registrations (10,000 couples)": {"count": 2, "lower_bound": 689.3, "upper_bound": 889.3, "anomalies": [{"index": 0, "value": 927.3, "lower_bound": 689.3, "upper_bound": 889.3}, {"index": 3, "value": 683.5, "lower_bound": 689.3, "upper_bound": 889.3}]}, "Number of newly established companies about \\"pets\\" (10,000 units)": {"count": 1, "lower_bound": -49.7, "upper_bound": 187.1, "anomalies": [{"index": 4, "value": 190.1, "lower_bound": -49.7, "upper_bound": 187.1}]}}}'))
2026-05-08 15:56:29 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE855D0220>, 'INSERT INTO analysis_records (session_id, analysis_type, summary, metrics) VALUES (?, ?, ?, ?)', ('default', 'anomaly', '【anomaly】已完成分析', '{"anomaly": {"Number of Marriage Registrations (10,000 couples)": {"count": 2, "lower_bound": 689.3, "upper_bound": 889.3, "anomalies": [{"index": 0, "value": 927.3, "lower_bound": 689.3, "upper_bound": 889.3}, {"index": 3, "value": 683.5, "lower_bound": 689.3, "upper_bound": 889.3}]}, "Number of newly established companies about \\"pets\\" (10,000 units)": {"count": 1, "lower_bound": -49.7, "upper_bound": 187.1, "anomalies": [{"index": 4, "value": 190.1, "lower_bound": -49.7, "upper_bound": 187.1}]}}}')) completed
2026-05-08 15:56:29 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x000001DE855D0220>)
2026-05-08 15:56:29 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x000001DE855D0220>) completed
2026-05-08 15:56:29 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method close of sqlite3.Connection object at 0x000001DE855D0220>)
2026-05-08 15:56:29 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method close of sqlite3.Connection object at 0x000001DE855D0220>) completed
2026-05-08 15:56:29 | DEBUG   | aiosqlite            | executing <function Connection.stop.<locals>.close_and_stop at 0x000001DE84CEA480>
2026-05-08 15:56:29 | DEBUG   | aiosqlite            | operation <function Connection.stop.<locals>.close_and_stop at 0x000001DE84CEA480> completed
2026-05-08 15:56:29 | INFO    | api.analysis         | 分析完成: anomaly
2026-05-08 15:56:29 | INFO    | main                 | POST /api/analysis/run -> 200 (84.0ms)
2026-05-08 16:04:36 | INFO    | main                 | GET /api/data/page -> 200 (1.2ms)
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x000001DE84BA60C0>
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | operation <function connect.<locals>.connector at 0x000001DE84BA60C0> completed
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE855D05E0>, 'PRAGMA journal_mode=WAL', [])
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE855D05E0>, 'PRAGMA journal_mode=WAL', []) completed
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE855D05E0>, 'PRAGMA foreign_keys=ON', [])
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE855D05E0>, 'PRAGMA foreign_keys=ON', []) completed
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE855D05E0>, 'SELECT id, filename, rows, columns, column_names, created_at, updated_at FROM sessions ORDER BY updated_at DESC LIMIT ?', (50,))
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE855D05E0>, 'SELECT id, filename, rows, columns, column_names, created_at, updated_at FROM sessions ORDER BY updated_at DESC LIMIT ?', (50,)) completed
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001DE855BCF40>)
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001DE855BCF40>) completed
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method close of sqlite3.Connection object at 0x000001DE855D05E0>)
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method close of sqlite3.Connection object at 0x000001DE855D05E0>) completed
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | executing <function Connection.stop.<locals>.close_and_stop at 0x000001DE84CC89A0>
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | operation <function Connection.stop.<locals>.close_and_stop at 0x000001DE84CC89A0> completed
2026-05-08 16:04:36 | INFO    | main                 | GET /api/history/sessions -> 200 (6.4ms)
2026-05-08 16:04:36 | INFO    | main                 | GET /api/config -> 200 (0.0ms)
2026-05-08 16:04:36 | INFO    | main                 | GET /api/data/page -> 200 (1.9ms)
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x000001DE847F2700>
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | operation <function connect.<locals>.connector at 0x000001DE847F2700> completed
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE84682C50>, 'PRAGMA journal_mode=WAL', [])
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE84682C50>, 'PRAGMA journal_mode=WAL', []) completed
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE84682C50>, 'PRAGMA foreign_keys=ON', [])
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE84682C50>, 'PRAGMA foreign_keys=ON', []) completed
2026-05-08 16:04:36 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x000001DE84682C50>, 'SELECT id, filename, rows, columns, column_names, created_at, updated_at FROM sessions ORDER BY updated_at DESC LIMIT ?', (50,))
